x-axis,1,2
second,Volt,Volt
+73.438E-06,+3.329371856E+00,+588.018242E-03
+75.000E-06,+3.328165826E+00,+588.018242E-03
+76.563E-06,+3.326959795E+00,+588.018242E-03
+78.125E-06,+3.325753765E+00,+588.018242E-03
+79.688E-06,+3.324547735E+00,+588.018242E-03
+81.250E-06,+3.323341705E+00,+588.018242E-03
+82.813E-06,+3.322135675E+00,+588.018242E-03
+84.375E-06,+3.320929645E+00,+588.018242E-03
+85.938E-06,+3.319723615E+00,+588.018242E-03
+87.500E-06,+3.318517585E+00,+588.018242E-03
+89.063E-06,+3.317311554E+00,+588.018242E-03
+90.625E-06,+3.316105524E+00,+588.018242E-03
+92.188E-06,+3.314899494E+00,+588.018242E-03
+93.750E-06,+3.313693464E+00,+588.018242E-03
+95.313E-06,+3.312889444E+00,+588.269498E-03
+96.875E-06,+3.312085424E+00,+588.520754E-03
+98.438E-06,+3.311281404E+00,+588.772011E-03
+100.000E-06,+3.310477384E+00,+589.023267E-03
+101.563E-06,+3.309673364E+00,+589.274523E-03
+103.125E-06,+3.308869343E+00,+589.525780E-03
+104.688E-06,+3.308065323E+00,+589.777036E-03
+106.250E-06,+3.307261303E+00,+590.028292E-03
+107.813E-06,+3.306457283E+00,+590.279548E-03
+109.375E-06,+3.305653263E+00,+590.530805E-03
+110.938E-06,+3.304447233E+00,+590.530805E-03
+112.500E-06,+3.303241203E+00,+590.530805E-03
+114.063E-06,+3.302035173E+00,+590.530805E-03
+115.625E-06,+3.300829143E+00,+590.530805E-03
+117.188E-06,+3.299623112E+00,+590.530805E-03
+118.750E-06,+3.298417082E+00,+590.530805E-03
+120.313E-06,+3.297211052E+00,+590.530805E-03
+121.875E-06,+3.296005022E+00,+590.530805E-03
+123.438E-06,+3.294798992E+00,+590.530805E-03
+125.000E-06,+3.293592962E+00,+590.530805E-03
+126.563E-06,+3.292386932E+00,+590.530805E-03
+128.125E-06,+3.291180901E+00,+590.530805E-03
+129.688E-06,+3.289974871E+00,+590.530805E-03
+131.250E-06,+3.288768841E+00,+590.530805E-03
+132.813E-06,+3.287562811E+00,+590.530805E-03
+134.375E-06,+3.286356781E+00,+590.530805E-03
+135.938E-06,+3.285150751E+00,+590.530805E-03
+137.500E-06,+3.283944721E+00,+590.530805E-03
+139.063E-06,+3.282738690E+00,+590.530805E-03
+140.625E-06,+3.281532660E+00,+590.530805E-03
+142.188E-06,+3.280326630E+00,+590.279548E-03
+143.750E-06,+3.279120600E+00,+590.028292E-03
+145.313E-06,+3.277914570E+00,+589.777036E-03
+146.875E-06,+3.276708540E+00,+589.525780E-03
+148.438E-06,+3.275502510E+00,+589.274523E-03
+150.000E-06,+3.274296479E+00,+589.023267E-03
+151.563E-06,+3.273090449E+00,+588.772011E-03
+153.125E-06,+3.271884419E+00,+588.520754E-03
+154.688E-06,+3.270678389E+00,+588.269498E-03
+156.250E-06,+3.269472359E+00,+588.018242E-03
+157.813E-06,+3.268266329E+00,+588.018242E-03
+159.375E-06,+3.267060299E+00,+588.018242E-03
+160.938E-06,+3.265854269E+00,+588.018242E-03
+162.500E-06,+3.264648238E+00,+588.018242E-03
+164.063E-06,+3.263442208E+00,+588.018242E-03
+165.625E-06,+3.262236178E+00,+588.018242E-03
+167.188E-06,+3.261030148E+00,+588.018242E-03
+168.750E-06,+3.259824118E+00,+588.018242E-03
+170.313E-06,+3.258618088E+00,+588.018242E-03
+171.875E-06,+3.257412058E+00,+588.018242E-03
+173.438E-06,+3.256206027E+00,+588.269498E-03
+175.000E-06,+3.254999997E+00,+588.520754E-03
+176.563E-06,+3.253793967E+00,+588.772011E-03
+178.125E-06,+3.252587937E+00,+589.023267E-03
+179.688E-06,+3.251381907E+00,+589.274523E-03
+181.250E-06,+3.250175877E+00,+589.525780E-03
+182.813E-06,+3.248969847E+00,+589.777036E-03
+184.375E-06,+3.247763816E+00,+590.028292E-03
+185.938E-06,+3.246557786E+00,+590.279548E-03
+187.500E-06,+3.245351756E+00,+590.530805E-03
+189.063E-06,+3.244547736E+00,+590.279548E-03
+190.625E-06,+3.243743716E+00,+590.028292E-03
+192.188E-06,+3.242939696E+00,+589.777036E-03
+193.750E-06,+3.242135676E+00,+589.525780E-03
+195.313E-06,+3.241331656E+00,+589.274523E-03
+196.875E-06,+3.240527636E+00,+589.023267E-03
+198.438E-06,+3.239723616E+00,+588.772011E-03
+200.000E-06,+3.238919595E+00,+588.520754E-03
+201.563E-06,+3.238115575E+00,+588.269498E-03
+203.125E-06,+3.237311555E+00,+588.018242E-03
+204.688E-06,+3.235703515E+00,+588.018242E-03
+206.250E-06,+3.234095475E+00,+588.018242E-03
+207.813E-06,+3.232487435E+00,+588.018242E-03
+209.375E-06,+3.230879395E+00,+588.018242E-03
+210.938E-06,+3.229271354E+00,+588.018242E-03
+212.500E-06,+3.227663314E+00,+588.018242E-03
+214.063E-06,+3.226055274E+00,+588.018242E-03
+215.625E-06,+3.224447234E+00,+588.018242E-03
+217.188E-06,+3.222839194E+00,+588.018242E-03
+218.750E-06,+3.221231153E+00,+588.018242E-03
+220.313E-06,+3.220025123E+00,+588.018242E-03
+221.875E-06,+3.218819093E+00,+588.018242E-03
+223.438E-06,+3.217613063E+00,+588.018242E-03
+225.000E-06,+3.216407033E+00,+588.018242E-03
+226.563E-06,+3.215201003E+00,+588.018242E-03
+228.125E-06,+3.213994973E+00,+588.018242E-03
+229.687E-06,+3.212788942E+00,+588.018242E-03
+231.250E-06,+3.211582912E+00,+588.018242E-03
+232.812E-06,+3.210376882E+00,+588.018242E-03
+234.375E-06,+3.209170852E+00,+588.018242E-03
+235.937E-06,+3.207964822E+00,+588.018242E-03
+237.500E-06,+3.206758792E+00,+588.018242E-03
+239.062E-06,+3.205552762E+00,+588.018242E-03
+240.625E-06,+3.204346731E+00,+588.018242E-03
+242.187E-06,+3.203140701E+00,+588.018242E-03
+243.750E-06,+3.201934671E+00,+588.018242E-03
+245.312E-06,+3.200728641E+00,+588.018242E-03
+246.875E-06,+3.199522611E+00,+588.018242E-03
+248.437E-06,+3.198316581E+00,+588.018242E-03
+250.000E-06,+3.197110551E+00,+588.018242E-03
+251.562E-06,+3.196306531E+00,+588.018242E-03
+253.125E-06,+3.195502510E+00,+588.018242E-03
+254.687E-06,+3.194698490E+00,+588.018242E-03
+256.250E-06,+3.193894470E+00,+588.018242E-03
+257.812E-06,+3.193090450E+00,+588.018242E-03
+259.375E-06,+3.192286430E+00,+588.018242E-03
+260.937E-06,+3.191482410E+00,+588.018242E-03
+262.500E-06,+3.190678390E+00,+588.018242E-03
+264.062E-06,+3.189874370E+00,+588.018242E-03
+265.625E-06,+3.189070350E+00,+588.018242E-03
+267.187E-06,+3.187462310E+00,+588.018242E-03
+268.750E-06,+3.185854269E+00,+588.018242E-03
+270.312E-06,+3.184246229E+00,+588.018242E-03
+271.875E-06,+3.182638189E+00,+588.018242E-03
+273.437E-06,+3.181030149E+00,+588.018242E-03
+275.000E-06,+3.179422109E+00,+588.018242E-03
+276.562E-06,+3.177814068E+00,+588.018242E-03
+278.125E-06,+3.176206028E+00,+588.018242E-03
+279.687E-06,+3.174597988E+00,+588.018242E-03
+281.250E-06,+3.172989948E+00,+588.018242E-03
+282.812E-06,+3.171783918E+00,+588.018242E-03
+284.375E-06,+3.170577888E+00,+588.018242E-03
+285.937E-06,+3.169371857E+00,+588.018242E-03
+287.500E-06,+3.168165827E+00,+588.018242E-03
+289.062E-06,+3.166959797E+00,+588.018242E-03
+290.625E-06,+3.165753767E+00,+588.018242E-03
+292.187E-06,+3.164547737E+00,+588.018242E-03
+293.750E-06,+3.163341707E+00,+588.018242E-03
+295.312E-06,+3.162135677E+00,+588.018242E-03
+296.875E-06,+3.160929647E+00,+588.018242E-03
+298.437E-06,+3.159723616E+00,+588.018242E-03
+300.000E-06,+3.158517586E+00,+588.018242E-03
+301.562E-06,+3.157311556E+00,+588.018242E-03
+303.125E-06,+3.156105526E+00,+588.018242E-03
+304.687E-06,+3.154899496E+00,+588.018242E-03
+306.250E-06,+3.153693466E+00,+588.018242E-03
+307.812E-06,+3.152487436E+00,+588.018242E-03
+309.375E-06,+3.151281405E+00,+588.018242E-03
+310.937E-06,+3.150075375E+00,+588.018242E-03
+312.500E-06,+3.148869345E+00,+588.018242E-03
+314.062E-06,+3.147663315E+00,+588.018242E-03
+315.625E-06,+3.146457285E+00,+588.018242E-03
+317.187E-06,+3.145251255E+00,+588.018242E-03
+318.750E-06,+3.144045225E+00,+588.018242E-03
+320.312E-06,+3.142839194E+00,+588.018242E-03
+321.875E-06,+3.141633164E+00,+588.018242E-03
+323.437E-06,+3.140427134E+00,+588.018242E-03
+325.000E-06,+3.139221104E+00,+588.018242E-03
+326.562E-06,+3.138015074E+00,+588.018242E-03
+328.125E-06,+3.136809044E+00,+588.018242E-03
+329.687E-06,+3.135603014E+00,+588.018242E-03
+331.250E-06,+3.134396983E+00,+588.018242E-03
+332.812E-06,+3.133190953E+00,+588.018242E-03
+334.375E-06,+3.131984923E+00,+588.018242E-03
+335.937E-06,+3.130778893E+00,+588.018242E-03
+337.500E-06,+3.129572863E+00,+588.018242E-03
+339.062E-06,+3.128366833E+00,+588.018242E-03
+340.625E-06,+3.127160803E+00,+588.018242E-03
+342.187E-06,+3.125954773E+00,+588.018242E-03
+343.750E-06,+3.124748742E+00,+588.018242E-03
+345.312E-06,+3.123944722E+00,+588.018242E-03
+346.875E-06,+3.123140702E+00,+588.018242E-03
+348.437E-06,+3.122336682E+00,+588.018242E-03
+350.000E-06,+3.121532662E+00,+588.018242E-03
+351.562E-06,+3.120728642E+00,+588.018242E-03
+353.125E-06,+3.119924622E+00,+588.018242E-03
+354.687E-06,+3.119120602E+00,+588.018242E-03
+356.250E-06,+3.118316582E+00,+588.018242E-03
+357.812E-06,+3.117512562E+00,+588.018242E-03
+359.375E-06,+3.116708541E+00,+588.018242E-03
+360.937E-06,+3.115502511E+00,+588.018242E-03
+362.500E-06,+3.114296481E+00,+588.018242E-03
+364.062E-06,+3.113090451E+00,+588.018242E-03
+365.625E-06,+3.111884421E+00,+588.018242E-03
+367.187E-06,+3.110678391E+00,+588.018242E-03
+368.750E-06,+3.109472361E+00,+588.018242E-03
+370.312E-06,+3.108266330E+00,+588.018242E-03
+371.875E-06,+3.107060300E+00,+588.018242E-03
+373.437E-06,+3.105854270E+00,+588.018242E-03
+375.000E-06,+3.104648240E+00,+588.018242E-03
+376.562E-06,+3.103844220E+00,+588.018242E-03
+378.125E-06,+3.103040200E+00,+588.018242E-03
+379.687E-06,+3.102236180E+00,+588.018242E-03
+381.250E-06,+3.101432160E+00,+588.018242E-03
+382.812E-06,+3.100628140E+00,+588.018242E-03
+384.375E-06,+3.099824120E+00,+588.018242E-03
+385.937E-06,+3.099020099E+00,+588.018242E-03
+387.500E-06,+3.098216079E+00,+588.018242E-03
+389.062E-06,+3.097412059E+00,+588.018242E-03
+390.625E-06,+3.096608039E+00,+588.018242E-03
+392.187E-06,+3.095402009E+00,+588.018242E-03
+393.750E-06,+3.094195979E+00,+588.018242E-03
+395.312E-06,+3.092989949E+00,+588.018242E-03
+396.875E-06,+3.091783919E+00,+588.018242E-03
+398.437E-06,+3.090577888E+00,+588.018242E-03
+400.000E-06,+3.089371858E+00,+588.018242E-03
+401.562E-06,+3.088165828E+00,+588.018242E-03
+403.125E-06,+3.086959798E+00,+588.018242E-03
+404.687E-06,+3.085753768E+00,+588.018242E-03
+406.250E-06,+3.084547738E+00,+588.018242E-03
+407.812E-06,+3.082939698E+00,+588.018242E-03
+409.375E-06,+3.081331657E+00,+588.018242E-03
+410.937E-06,+3.079723617E+00,+588.018242E-03
+412.500E-06,+3.078115577E+00,+588.018242E-03
+414.062E-06,+3.076507537E+00,+588.018242E-03
+415.625E-06,+3.074899497E+00,+588.018242E-03
+417.187E-06,+3.073291457E+00,+588.018242E-03
+418.750E-06,+3.071683416E+00,+588.018242E-03
+420.312E-06,+3.070075376E+00,+588.018242E-03
+421.875E-06,+3.068467336E+00,+588.018242E-03
+423.437E-06,+3.067663316E+00,+588.018242E-03
+425.000E-06,+3.066859296E+00,+588.018242E-03
+426.562E-06,+3.066055276E+00,+588.018242E-03
+428.125E-06,+3.065251256E+00,+588.018242E-03
+429.687E-06,+3.064447235E+00,+588.018242E-03
+431.250E-06,+3.063643215E+00,+588.018242E-03
+432.812E-06,+3.062839195E+00,+588.018242E-03
+434.375E-06,+3.062035175E+00,+588.018242E-03
+435.937E-06,+3.061231155E+00,+588.018242E-03
+437.500E-06,+3.060427135E+00,+588.018242E-03
+439.062E-06,+3.059221105E+00,+588.018242E-03
+440.625E-06,+3.058015075E+00,+588.018242E-03
+442.187E-06,+3.056809045E+00,+588.018242E-03
+443.750E-06,+3.055603014E+00,+588.018242E-03
+445.312E-06,+3.054396984E+00,+588.018242E-03
+446.875E-06,+3.053190954E+00,+588.018242E-03
+448.437E-06,+3.051984924E+00,+588.018242E-03
+450.000E-06,+3.050778894E+00,+588.018242E-03
+451.562E-06,+3.049572864E+00,+588.018242E-03
+453.125E-06,+3.048366834E+00,+588.018242E-03
+454.687E-06,+3.047160804E+00,+588.018242E-03
+456.250E-06,+3.045954773E+00,+588.018242E-03
+457.812E-06,+3.044748743E+00,+588.018242E-03
+459.375E-06,+3.043542713E+00,+588.018242E-03
+460.937E-06,+3.042336683E+00,+588.018242E-03
+462.500E-06,+3.041130653E+00,+588.018242E-03
+464.062E-06,+3.039924623E+00,+588.018242E-03
+465.625E-06,+3.038718593E+00,+588.018242E-03
+467.187E-06,+3.037512562E+00,+588.018242E-03
+468.750E-06,+3.036306532E+00,+588.018242E-03
+470.312E-06,+3.035100502E+00,+588.018242E-03
+471.875E-06,+3.033894472E+00,+588.018242E-03
+473.437E-06,+3.032688442E+00,+588.018242E-03
+475.000E-06,+3.031482412E+00,+588.018242E-03
+476.562E-06,+3.030276382E+00,+588.018242E-03
+478.125E-06,+3.029070351E+00,+588.018242E-03
+479.687E-06,+3.027864321E+00,+588.018242E-03
+481.250E-06,+3.026658291E+00,+588.018242E-03
+482.812E-06,+3.025452261E+00,+588.018242E-03
+484.375E-06,+3.024246231E+00,+588.018242E-03
+485.937E-06,+3.023040201E+00,+588.018242E-03
+487.500E-06,+3.021834171E+00,+588.018242E-03
+489.062E-06,+3.020628140E+00,+588.018242E-03
+490.625E-06,+3.019422110E+00,+588.018242E-03
+492.187E-06,+3.018216080E+00,+588.018242E-03
+493.750E-06,+3.017010050E+00,+588.018242E-03
+495.312E-06,+3.015804020E+00,+588.018242E-03
+496.875E-06,+3.014597990E+00,+588.018242E-03
+498.437E-06,+3.013391960E+00,+588.018242E-03
+500.000E-06,+3.012185930E+00,+588.018242E-03
+501.562E-06,+3.010979899E+00,+588.018242E-03
+503.125E-06,+3.009773869E+00,+588.018242E-03
+504.687E-06,+3.008567839E+00,+588.018242E-03
+506.250E-06,+3.007361809E+00,+588.018242E-03
+507.812E-06,+3.006155779E+00,+588.018242E-03
+509.375E-06,+3.004949749E+00,+588.018242E-03
+510.937E-06,+3.003743719E+00,+588.018242E-03
+512.500E-06,+3.002537688E+00,+588.018242E-03
+514.062E-06,+3.001331658E+00,+588.018242E-03
+515.625E-06,+3.000125628E+00,+588.018242E-03
+517.187E-06,+2.998919598E+00,+588.018242E-03
+518.750E-06,+2.997713568E+00,+588.018242E-03
+520.312E-06,+2.996507538E+00,+588.018242E-03
+521.875E-06,+2.995301508E+00,+588.018242E-03
+523.437E-06,+2.994095477E+00,+588.018242E-03
+525.000E-06,+2.992889447E+00,+588.018242E-03
+526.562E-06,+2.991683417E+00,+588.018242E-03
+528.125E-06,+2.990477387E+00,+588.018242E-03
+529.687E-06,+2.989271357E+00,+588.018242E-03
+531.250E-06,+2.988065327E+00,+588.018242E-03
+532.812E-06,+2.986859297E+00,+588.018242E-03
+534.375E-06,+2.985653266E+00,+588.018242E-03
+535.937E-06,+2.984447236E+00,+588.018242E-03
+537.500E-06,+2.983241206E+00,+588.018242E-03
+539.062E-06,+2.982035176E+00,+588.018242E-03
+540.625E-06,+2.980829146E+00,+588.018242E-03
+542.187E-06,+2.979623116E+00,+588.018242E-03
+543.750E-06,+2.978417086E+00,+588.018242E-03
+545.313E-06,+2.977211056E+00,+588.018242E-03
+546.875E-06,+2.976005025E+00,+588.018242E-03
+548.438E-06,+2.974798995E+00,+588.018242E-03
+550.000E-06,+2.973592965E+00,+588.018242E-03
+551.563E-06,+2.972386935E+00,+588.018242E-03
+553.125E-06,+2.971180905E+00,+588.018242E-03
+554.688E-06,+2.969974875E+00,+588.018242E-03
+556.250E-06,+2.968768845E+00,+588.018242E-03
+557.813E-06,+2.967562814E+00,+588.018242E-03
+559.375E-06,+2.966356784E+00,+588.018242E-03
+560.938E-06,+2.965150754E+00,+588.018242E-03
+562.500E-06,+2.963944724E+00,+588.018242E-03
+564.063E-06,+2.962738694E+00,+588.018242E-03
+565.625E-06,+2.961532664E+00,+588.018242E-03
+567.188E-06,+2.960326634E+00,+588.018242E-03
+568.750E-06,+2.959120603E+00,+588.018242E-03
+570.313E-06,+2.957914573E+00,+588.018242E-03
+571.875E-06,+2.956708543E+00,+588.018242E-03
+573.438E-06,+2.955502513E+00,+588.018242E-03
+575.000E-06,+2.954296483E+00,+588.018242E-03
+576.563E-06,+2.953090453E+00,+588.018242E-03
+578.125E-06,+2.951884423E+00,+588.018242E-03
+579.688E-06,+2.950678392E+00,+588.018242E-03
+581.250E-06,+2.949472362E+00,+588.018242E-03
+582.813E-06,+2.948266332E+00,+588.018242E-03
+584.375E-06,+2.947060302E+00,+588.018242E-03
+585.938E-06,+2.945854272E+00,+588.018242E-03
+587.500E-06,+2.944648242E+00,+588.018242E-03
+589.063E-06,+2.943442212E+00,+588.018242E-03
+590.625E-06,+2.942236182E+00,+588.018242E-03
+592.188E-06,+2.941030151E+00,+588.018242E-03
+593.750E-06,+2.939824121E+00,+588.018242E-03
+595.313E-06,+2.938618091E+00,+588.018242E-03
+596.875E-06,+2.937412061E+00,+588.018242E-03
+598.438E-06,+2.936206031E+00,+588.018242E-03
+600.000E-06,+2.935000001E+00,+588.018242E-03
+601.563E-06,+2.933793971E+00,+588.018242E-03
+603.125E-06,+2.932587940E+00,+588.018242E-03
+604.688E-06,+2.931381910E+00,+588.018242E-03
+606.250E-06,+2.930175880E+00,+588.018242E-03
+607.813E-06,+2.928969850E+00,+588.018242E-03
+609.375E-06,+2.927763820E+00,+588.018242E-03
+610.938E-06,+2.926155780E+00,+588.018242E-03
+612.500E-06,+2.924547740E+00,+588.018242E-03
+614.063E-06,+2.922939699E+00,+588.018242E-03
+615.625E-06,+2.921331659E+00,+588.018242E-03
+617.188E-06,+2.919723619E+00,+588.018242E-03
+618.750E-06,+2.918115579E+00,+588.018242E-03
+620.313E-06,+2.916507539E+00,+588.018242E-03
+621.875E-06,+2.914899498E+00,+588.018242E-03
+623.438E-06,+2.913291458E+00,+588.018242E-03
+625.000E-06,+2.911683418E+00,+588.018242E-03
+626.563E-06,+2.910477388E+00,+588.018242E-03
+628.125E-06,+2.909271358E+00,+588.018242E-03
+629.688E-06,+2.908065328E+00,+588.018242E-03
+631.250E-06,+2.906859297E+00,+588.018242E-03
+632.813E-06,+2.905653267E+00,+588.018242E-03
+634.375E-06,+2.904447237E+00,+588.018242E-03
+635.938E-06,+2.903241207E+00,+588.018242E-03
+637.500E-06,+2.902035177E+00,+588.018242E-03
+639.063E-06,+2.900829147E+00,+588.018242E-03
+640.625E-06,+2.899623117E+00,+588.018242E-03
+642.188E-06,+2.898417087E+00,+588.018242E-03
+643.750E-06,+2.897211056E+00,+588.018242E-03
+645.313E-06,+2.896005026E+00,+588.018242E-03
+646.875E-06,+2.894798996E+00,+588.018242E-03
+648.438E-06,+2.893592966E+00,+588.018242E-03
+650.000E-06,+2.892386936E+00,+588.018242E-03
+651.563E-06,+2.891180906E+00,+588.018242E-03
+653.125E-06,+2.889974876E+00,+588.018242E-03
+654.688E-06,+2.888768845E+00,+588.018242E-03
+656.250E-06,+2.887562815E+00,+588.018242E-03
+657.813E-06,+2.886356785E+00,+588.018242E-03
+659.375E-06,+2.885150755E+00,+588.018242E-03
+660.938E-06,+2.883944725E+00,+588.018242E-03
+662.500E-06,+2.882738695E+00,+588.018242E-03
+664.063E-06,+2.881532665E+00,+588.018242E-03
+665.625E-06,+2.880326634E+00,+588.018242E-03
+667.188E-06,+2.879120604E+00,+588.018242E-03
+668.750E-06,+2.877914574E+00,+588.018242E-03
+670.313E-06,+2.876708544E+00,+588.018242E-03
+671.875E-06,+2.875502514E+00,+588.018242E-03
+673.438E-06,+2.874296484E+00,+588.018242E-03
+675.000E-06,+2.873090454E+00,+588.018242E-03
+676.563E-06,+2.871884423E+00,+588.018242E-03
+678.125E-06,+2.870678393E+00,+588.018242E-03
+679.688E-06,+2.869472363E+00,+588.018242E-03
+681.250E-06,+2.868266333E+00,+588.018242E-03
+682.813E-06,+2.867060303E+00,+588.018242E-03
+684.375E-06,+2.865854273E+00,+588.018242E-03
+685.938E-06,+2.864648243E+00,+588.018242E-03
+687.500E-06,+2.863442213E+00,+588.018242E-03
+689.063E-06,+2.862638192E+00,+588.018242E-03
+690.625E-06,+2.861834172E+00,+588.018242E-03
+692.188E-06,+2.861030152E+00,+588.018242E-03
+693.750E-06,+2.860226132E+00,+588.018242E-03
+695.313E-06,+2.859422112E+00,+588.018242E-03
+696.875E-06,+2.858618092E+00,+588.018242E-03
+698.438E-06,+2.857814072E+00,+588.018242E-03
+700.000E-06,+2.857010052E+00,+588.018242E-03
+701.563E-06,+2.856206032E+00,+588.018242E-03
+703.125E-06,+2.855402012E+00,+588.018242E-03
+704.688E-06,+2.854195981E+00,+588.018242E-03
+706.250E-06,+2.852989951E+00,+588.018242E-03
+707.813E-06,+2.851783921E+00,+588.018242E-03
+709.375E-06,+2.850577891E+00,+588.018242E-03
+710.938E-06,+2.849371861E+00,+588.018242E-03
+712.500E-06,+2.848165831E+00,+588.018242E-03
+714.063E-06,+2.846959801E+00,+588.018242E-03
+715.625E-06,+2.845753770E+00,+588.018242E-03
+717.188E-06,+2.844547740E+00,+588.018242E-03
+718.750E-06,+2.843341710E+00,+588.018242E-03
+720.313E-06,+2.841733670E+00,+588.018242E-03
+721.875E-06,+2.840125630E+00,+588.018242E-03
+723.438E-06,+2.838517590E+00,+588.018242E-03
+725.000E-06,+2.836909549E+00,+588.018242E-03
+726.563E-06,+2.835301509E+00,+588.018242E-03
+728.125E-06,+2.833693469E+00,+588.018242E-03
+729.688E-06,+2.832085429E+00,+588.018242E-03
+731.250E-06,+2.830477389E+00,+588.018242E-03
+732.813E-06,+2.828869349E+00,+588.018242E-03
+734.375E-06,+2.827261308E+00,+588.018242E-03
+735.938E-06,+2.826055278E+00,+588.018242E-03
+737.500E-06,+2.824849248E+00,+588.018242E-03
+739.063E-06,+2.823643218E+00,+588.018242E-03
+740.625E-06,+2.822437188E+00,+588.018242E-03
+742.188E-06,+2.821231158E+00,+588.018242E-03
+743.750E-06,+2.820025128E+00,+588.018242E-03
+745.313E-06,+2.818819097E+00,+588.018242E-03
+746.875E-06,+2.817613067E+00,+588.018242E-03
+748.438E-06,+2.816407037E+00,+588.018242E-03
+750.000E-06,+2.815201007E+00,+588.018242E-03
+751.563E-06,+2.813994977E+00,+588.018242E-03
+753.125E-06,+2.812788947E+00,+588.018242E-03
+754.688E-06,+2.811582917E+00,+588.018242E-03
+756.250E-06,+2.810376886E+00,+588.018242E-03
+757.813E-06,+2.809170856E+00,+588.018242E-03
+759.375E-06,+2.807964826E+00,+588.018242E-03
+760.938E-06,+2.806758796E+00,+588.018242E-03
+762.500E-06,+2.805552766E+00,+588.018242E-03
+764.063E-06,+2.804346736E+00,+588.018242E-03
+765.625E-06,+2.803140706E+00,+588.018242E-03
+767.188E-06,+2.802336686E+00,+588.018242E-03
+768.750E-06,+2.801532665E+00,+588.018242E-03
+770.313E-06,+2.800728645E+00,+588.018242E-03
+771.875E-06,+2.799924625E+00,+588.018242E-03
+773.438E-06,+2.799120605E+00,+588.018242E-03
+775.000E-06,+2.798316585E+00,+588.018242E-03
+776.563E-06,+2.797512565E+00,+588.018242E-03
+778.125E-06,+2.796708545E+00,+588.018242E-03
+779.688E-06,+2.795904525E+00,+588.018242E-03
+781.250E-06,+2.795100505E+00,+588.018242E-03
+782.813E-06,+2.793894475E+00,+588.018242E-03
+784.375E-06,+2.792688444E+00,+588.018242E-03
+785.938E-06,+2.791482414E+00,+588.018242E-03
+787.500E-06,+2.790276384E+00,+588.018242E-03
+789.063E-06,+2.789070354E+00,+588.018242E-03
+790.625E-06,+2.787864324E+00,+588.018242E-03
+792.188E-06,+2.786658294E+00,+588.018242E-03
+793.750E-06,+2.785452264E+00,+588.018242E-03
+795.313E-06,+2.784246233E+00,+588.018242E-03
+796.875E-06,+2.783040203E+00,+588.018242E-03
+798.438E-06,+2.781432163E+00,+588.018242E-03
+800.000E-06,+2.779824123E+00,+588.018242E-03
+801.563E-06,+2.778216083E+00,+588.018242E-03
+803.125E-06,+2.776608043E+00,+588.018242E-03
+804.688E-06,+2.775000002E+00,+588.018242E-03
+806.250E-06,+2.773391962E+00,+588.018242E-03
